"unique_id","sample_location","mean_group_area","mean_peak_rating","median_group_area","median_peak_rating","sd_group_area","sd_peak_rating","n_group_area","n_peak_rating","se_group_area","se_peak_rating"
"3alpha-Androstanediol_22.089","newdry",6516314.97977994,5.75,6516314.97977994,5.75,2977599.81348388,0.494974746830583,2,2,2105481.01977425,0.35
"4-Methoxyamphetamine_17.851","centrin",5025561.40658827,7.2,5032152.83793858,7.1,858066.281390056,0.953939201416945,3,3,495404.79854309,0.55075705472861
"4-Methoxyamphetamine_17.851","digesterA",22994684.8110459,8.85,22994684.8110459,8.85,6370009.54324887,0.353553390593274,2,2,4504276.9442543,0.25
"4-Methoxyamphetamine_17.851","digesterB",19868529.3714919,7.25,19868529.3714919,7.25,3029912.89844493,1.90918830920368,2,2,2142471.956895,1.35
"4-Methoxyamphetamine_17.851","digesterC",1276458.92104519,7.6,1276458.92104519,7.6,37470.9836682714,0,2,2,26495.986649565,0
"4-Methoxyamphetamine_17.851","newdry",5649246.0822969,7.63333333333333,5410576.13022881,7.9,1622095.74071062,0.461880215351701,3,3,936517.41255062,0.266666666666667
"4-Methoxyamphetamine_17.851","olddry",13054780.9757327,8.1,13278600.1046461,8.3,1575021.00693217,0.346410161513776,3,3,909338.802331602,0.2
"AB-001_20.591","newdry",3834200.38845565,7.65,3834200.38845565,7.65,1117748.53507438,0.777817459305202,2,2,790367.568812425,0.55
"AM-1235_18.694","digesterB",19926565.9337594,5.6,19926565.9337594,5.6,5636713.41466691,0.424264068711929,2,2,3985758.27911615,0.3
"APP-FUBINACA_10.246","digesterC",21759161.9002004,6.4,21759161.9002004,6.4,6721964.18207165,1.5556349186104,2,2,4753146.45603595,1.1
"Alphaxalone_22.111","centrin",4654124.53980678,7.25,4654124.53980678,7.25,1311182.72781551,0.212132034355965,2,2,927146.19821302,0.15
"Alphaxalone_22.111","digesterA",7737533.78686019,7.95,7737533.78686019,7.95,547257.62145555,0.777817459305202,2,2,386969.57518724,0.55
"Androsta-1,4-diene-3,17-dione_16.356","newdry",14905787.9933263,7.36666666666667,15800389.0492996,7.7,1892276.21476662,0.850490054811538,3,3,1092506.18197663,0.491030662088541
"Bezitramide [INN:BAN:DCF]_21.409","centrin",9951893.02563624,6.7,9951893.02563624,6.7,3044221.87273405,1.69705627484771,2,2,2152589.92964666,1.2
"Bezitramide [INN:BAN:DCF]_21.409","digesterB",24354497.2082907,6.15,24354497.2082907,6.15,6895415.90120068,0.353553390593274,2,2,4875795.34284055,0.25
